supplier	sku	cost_ex_gst	cost_inc_gst
Roger pradier	8R150002046	645.0000	709.5000
Roger pradier	8R150002054	645.0000	709.5000
Roger pradier	8R150002059	645.0000	709.5000
Roger pradier	8R150002067	645.0000	709.5000
Roger pradier	8R150003000	385.0000	423.5000
Roger pradier	8R150003001	385.0000	423.5000
Roger pradier	8R150003008	385.0000	423.5000
Roger pradier	8R150003009	385.0000	423.5000
Roger pradier	8R150003019	385.0000	423.5000
Roger pradier	8R150003046	385.0000	423.5000
Roger pradier	8R150003054	385.0000	423.5000
Roger pradier	8R150003059	385.0000	423.5000
Roger pradier	8R150003067	385.0000	423.5000
Roger pradier	8R150004000	745.0000	819.5000
Roger pradier	8R150004001	745.0000	819.5000
Roger pradier	8R150004008	745.0000	819.5000
Roger pradier	8R150004009	745.0000	819.5000
Roger pradier	8R150004019	745.0000	819.5000
Roger pradier	8R150004046	745.0000	819.5000
Roger pradier	8R150004054	745.0000	819.5000
Roger pradier	8R150004059	745.0000	819.5000
Roger pradier	8R150004067	745.0000	819.5000
Roger pradier	8R150005000	495.0000	544.5000
Roger pradier	8R150005001	495.0000	544.5000
Roger pradier	8R150005008	495.0000	544.5000
Roger pradier	8R150005009	495.0000	544.5000
Roger pradier	8R150005019	495.0000	544.5000
Roger pradier	8R150005046	495.0000	544.5000
Roger pradier	8R150005054	495.0000	544.5000
Roger pradier	8R150005059	495.0000	544.5000
Roger pradier	8R150005067	495.0000	544.5000
Roger pradier	8R150006000	385.0000	423.5000
Roger pradier	8R150006001	385.0000	423.5000
Roger pradier	8R150006008	385.0000	423.5000
Roger pradier	8R150006009	385.0000	423.5000
Roger pradier	8R150006019	385.0000	423.5000
Roger pradier	8R150006046	385.0000	423.5000
Roger pradier	8R150006054	385.0000	423.5000
Roger pradier	8R150006059	385.0000	423.5000
Roger pradier	8R150006067	385.0000	423.5000
Roger pradier	8R150007000	745.0000	819.5000
Roger pradier	8R150007001	745.0000	819.5000
Roger pradier	8R150007008	745.0000	819.5000
Roger pradier	8R150007009	745.0000	819.5000
Roger pradier	8R150007019	745.0000	819.5000
Roger pradier	8R150007046	745.0000	819.5000
Roger pradier	8R150007054	745.0000	819.5000
Roger pradier	8R150007059	745.0000	819.5000
Roger pradier	8R150007067	745.0000	819.5000
Roger pradier	8R150008000	495.0000	544.5000
Roger pradier	8R150008001	495.0000	544.5000
Roger pradier	8R150008008	495.0000	544.5000
Roger pradier	8R150008009	495.0000	544.5000
Roger pradier	8R150008019	495.0000	544.5000
Roger pradier	8R150008046	495.0000	544.5000
Roger pradier	8R150008054	495.0000	544.5000
Roger pradier	8R150008059	495.0000	544.5000
Roger pradier	8R150008067	495.0000	544.5000
Roger pradier	8R150009000	645.0000	709.5000
Roger pradier	8R150009001	645.0000	709.5000
Roger pradier	8R150009008	645.0000	709.5000
Roger pradier	8R150009009	645.0000	709.5000
Roger pradier	8R150009019	645.0000	709.5000
Roger pradier	8R150009046	645.0000	709.5000
Roger pradier	8R150009054	645.0000	709.5000
Roger pradier	8R150009059	645.0000	709.5000
Roger pradier	8R150009067	645.0000	709.5000
Roger pradier	8R150010000	645.0000	709.5000
Roger pradier	8R150010001	645.0000	709.5000
Roger pradier	8R150010008	645.0000	709.5000
Roger pradier	8R150010009	645.0000	709.5000
Roger pradier	8R150010019	645.0000	709.5000
Roger pradier	8R150010046	645.0000	709.5000
Roger pradier	8R150010054	645.0000	709.5000
Roger pradier	8R150010059	645.0000	709.5000
Roger pradier	8R150010067	645.0000	709.5000
Roger pradier	8R150011000	645.0000	709.5000
Roger pradier	8R150011001	645.0000	709.5000
Roger pradier	8R150011008	645.0000	709.5000
Roger pradier	8R150011009	645.0000	709.5000
Roger pradier	8R150011019	645.0000	709.5000
Roger pradier	8R150011046	645.0000	709.5000
Roger pradier	8R150011054	645.0000	709.5000
Roger pradier	8R150011059	645.0000	709.5000
Roger pradier	8R150011067	645.0000	709.5000
Roger pradier	8R150012000	995.0000	1094.5000
Roger pradier	8R150012001	995.0000	1094.5000
Roger pradier	8R150012008	995.0000	1094.5000
Roger pradier	8R150012009	995.0000	1094.5000
Roger pradier	8R150012019	995.0000	1094.5000
Roger pradier	8R150012046	995.0000	1094.5000
Roger pradier	8R150012054	995.0000	1094.5000
Roger pradier	8R150012059	995.0000	1094.5000
Roger pradier	8R150012067	995.0000	1094.5000
Roger pradier	8R150013000	645.0000	709.5000
Roger pradier	8R150013001	645.0000	709.5000
Roger pradier	8R150013008	645.0000	709.5000
Roger pradier	8R150013009	645.0000	709.5000
Roger pradier	8R150013019	645.0000	709.5000
Roger pradier	8R150013046	645.0000	709.5000
Roger pradier	8R150013054	645.0000	709.5000
Roger pradier	8R150013059	645.0000	709.5000
Roger pradier	8R150013067	645.0000	709.5000
Roger pradier	8R150014000	995.0000	1094.5000
Roger pradier	8R150014001	995.0000	1094.5000
Roger pradier	8R150014008	995.0000	1094.5000
Roger pradier	8R150014009	995.0000	1094.5000
Roger pradier	8R150014019	995.0000	1094.5000
Roger pradier	8R150014046	995.0000	1094.5000
Roger pradier	8R150014054	995.0000	1094.5000
Roger pradier	8R150014059	995.0000	1094.5000
Roger pradier	8R150014067	995.0000	1094.5000
Roger pradier	8R150015000	645.0000	709.5000
Roger pradier	8R150015001	645.0000	709.5000
Roger pradier	8R150015008	645.0000	709.5000
Roger pradier	8R150015009	645.0000	709.5000
Roger pradier	8R150015019	645.0000	709.5000
Roger pradier	8R150015046	645.0000	709.5000
Roger pradier	8R150015054	645.0000	709.5000
Roger pradier	8R150015059	645.0000	709.5000
Roger pradier	8R150015067	645.0000	709.5000
Roger pradier	8R150016000	995.0000	1094.5000
Roger pradier	8R150016001	995.0000	1094.5000
Roger pradier	8R150016008	995.0000	1094.5000
Roger pradier	8R150016009	995.0000	1094.5000
Roger pradier	8R150016019	995.0000	1094.5000
Roger pradier	8R150016046	995.0000	1094.5000
Roger pradier	8R150016054	995.0000	1094.5000
Roger pradier	8R150016059	995.0000	1094.5000
Roger pradier	8R150016067	995.0000	1094.5000
Roger pradier	8R150017000	645.0000	709.5000
Roger pradier	8R150017001	645.0000	709.5000
Roger pradier	8R150017008	645.0000	709.5000
Roger pradier	8R150017009	645.0000	709.5000
Roger pradier	8R150017019	645.0000	709.5000
Roger pradier	8R150017046	645.0000	709.5000
Roger pradier	8R150017054	645.0000	709.5000
Roger pradier	8R150017059	645.0000	709.5000
Roger pradier	8R150017067	645.0000	709.5000
Roger pradier	8R150018000	995.0000	1094.5000
Roger pradier	8R150018001	995.0000	1094.5000
Roger pradier	8R150018008	995.0000	1094.5000
Roger pradier	8R150018009	995.0000	1094.5000
Roger pradier	8R150018019	995.0000	1094.5000
Roger pradier	8R150018046	995.0000	1094.5000
Roger pradier	8R150018054	995.0000	1094.5000
Roger pradier	8R150018059	995.0000	1094.5000
Roger pradier	8R150018067	995.0000	1094.5000
Roger pradier	8R150019000	545.0000	599.5000
Roger pradier	8R150019001	545.0000	599.5000
Roger pradier	8R150019008	545.0000	599.5000
Roger pradier	8R150019009	545.0000	599.5000
Roger pradier	8R150019019	545.0000	599.5000
Roger pradier	8R150019046	545.0000	599.5000
Roger pradier	8R150019054	545.0000	599.5000
Roger pradier	8R150019059	545.0000	599.5000
Roger pradier	8R150019067	545.0000	599.5000
Roger pradier	8R150020000	545.0000	599.5000
Roger pradier	8R150020001	545.0000	599.5000
Roger pradier	8R150020008	545.0000	599.5000
Roger pradier	8R150020009	545.0000	599.5000
Roger pradier	8R150020019	545.0000	599.5000
Roger pradier	8R150020046	545.0000	599.5000
Roger pradier	8R150020054	545.0000	599.5000
Roger pradier	8R150020059	545.0000	599.5000
Roger pradier	8R150020067	545.0000	599.5000
Roger pradier	8R150021000	645.0000	709.5000
Roger pradier	8R150021001	645.0000	709.5000
Roger pradier	8R150021008	645.0000	709.5000
Roger pradier	8R150021009	645.0000	709.5000
Roger pradier	8R150021019	645.0000	709.5000
Roger pradier	8R150021046	645.0000	709.5000
Roger pradier	8R150021054	645.0000	709.5000
Roger pradier	8R150021059	645.0000	709.5000
Roger pradier	8R150021067	645.0000	709.5000
Roger pradier	8R150022000	645.0000	709.5000
Roger pradier	8R150022001	645.0000	709.5000
Roger pradier	8R150022008	645.0000	709.5000
Roger pradier	8R150022009	645.0000	709.5000
Roger pradier	8R150022019	645.0000	709.5000
Roger pradier	8R150022046	645.0000	709.5000
Roger pradier	8R150022054	645.0000	709.5000
Roger pradier	8R150022059	645.0000	709.5000
Roger pradier	8R150022067	645.0000	709.5000
Roger pradier	8R150023000	745.0000	819.5000
Roger pradier	8R150023001	745.0000	819.5000
Roger pradier	8R150023008	745.0000	819.5000
Roger pradier	8R150023009	745.0000	819.5000
Roger pradier	8R150023019	745.0000	819.5000
Roger pradier	8R150023046	745.0000	819.5000
Roger pradier	8R150023054	745.0000	819.5000
Roger pradier	8R150023059	745.0000	819.5000
Roger pradier	8R150023067	745.0000	819.5000
Roger pradier	8R150024000	1145.0000	1259.5000
Roger pradier	8R150024001	1145.0000	1259.5000
Roger pradier	8R150024008	1145.0000	1259.5000
Roger pradier	8R150024009	1145.0000	1259.5000
Roger pradier	8R150024019	1145.0000	1259.5000
Roger pradier	8R150024046	1145.0000	1259.5000
Roger pradier	8R150024054	1145.0000	1259.5000
Roger pradier	8R150024059	1145.0000	1259.5000
Roger pradier	8R150024067	1145.0000	1259.5000
Roger pradier	8R150025000	745.0000	819.5000
Roger pradier	8R150025001	745.0000	819.5000
Roger pradier	8R150025008	745.0000	819.5000
Roger pradier	8R150025009	745.0000	819.5000
Roger pradier	8R150025019	745.0000	819.5000
Roger pradier	8R150025046	745.0000	819.5000
Roger pradier	8R150025054	745.0000	819.5000
Roger pradier	8R150025059	745.0000	819.5000
Roger pradier	8R150025067	745.0000	819.5000
Roger pradier	8R150026000	1145.0000	1259.5000
Roger pradier	8R150026001	1145.0000	1259.5000
Roger pradier	8R150026008	1145.0000	1259.5000
Roger pradier	8R150026009	1145.0000	1259.5000
Roger pradier	8R150026019	1145.0000	1259.5000
Roger pradier	8R150026046	1145.0000	1259.5000
Roger pradier	8R150026054	1145.0000	1259.5000
Roger pradier	8R150026059	1145.0000	1259.5000
Roger pradier	8R150026067	1145.0000	1259.5000
Roger pradier	8R150027000	695.0000	764.5000
Roger pradier	8R150027001	695.0000	764.5000
Roger pradier	8R150027008	695.0000	764.5000
Roger pradier	8R150027009	695.0000	764.5000
Roger pradier	8R150027019	695.0000	764.5000
Roger pradier	8R150027046	695.0000	764.5000
Roger pradier	8R150027054	695.0000	764.5000
Roger pradier	8R150027059	695.0000	764.5000
Roger pradier	8R150027067	695.0000	764.5000
Roger pradier	8R150028000	695.0000	764.5000
Roger pradier	8R150028001	695.0000	764.5000
Roger pradier	8R150028008	695.0000	764.5000
Roger pradier	8R150028009	695.0000	764.5000
Roger pradier	8R150028019	695.0000	764.5000
Roger pradier	8R150028046	695.0000	764.5000
Roger pradier	8R150028054	695.0000	764.5000
Roger pradier	8R150028059	695.0000	764.5000
Roger pradier	8R150028067	695.0000	764.5000
Roger pradier	8R150029000	1245.0000	1369.5000
Roger pradier	8R150029001	1245.0000	1369.5000
Roger pradier	8R150029008	1245.0000	1369.5000
Roger pradier	8R150029009	1245.0000	1369.5000
Roger pradier	8R150029019	1245.0000	1369.5000
Roger pradier	8R150029046	1245.0000	1369.5000
Roger pradier	8R150029054	1245.0000	1369.5000
Roger pradier	8R150029059	1245.0000	1369.5000
Roger pradier	8R150029067	1245.0000	1369.5000
Roger pradier	8R150030000	1245.0000	1369.5000
Roger pradier	8R150030001	1245.0000	1369.5000
Roger pradier	8R150030008	1245.0000	1369.5000
Roger pradier	8R150030009	1245.0000	1369.5000
Roger pradier	8R150030019	1245.0000	1369.5000
Roger pradier	8R150030046	1245.0000	1369.5000
Roger pradier	8R150030054	1245.0000	1369.5000
Roger pradier	8R150030059	1245.0000	1369.5000
Roger pradier	8R150030067	1245.0000	1369.5000
Roger pradier	8R150031000	1145.0000	1259.5000
Roger pradier	8R150031001	1145.0000	1259.5000
Roger pradier	8R150031008	1145.0000	1259.5000
Roger pradier	8R150031009	1145.0000	1259.5000
Roger pradier	8R150031019	1145.0000	1259.5000
Roger pradier	8R150031046	1145.0000	1259.5000
Roger pradier	8R150031054	1145.0000	1259.5000
Roger pradier	8R150031059	1145.0000	1259.5000
Roger pradier	8R150031067	1145.0000	1259.5000
Roger pradier	8R150032000	1145.0000	1259.5000
Roger pradier	8R150032001	1145.0000	1259.5000
Roger pradier	8R150032008	1145.0000	1259.5000
Roger pradier	8R150032009	1145.0000	1259.5000
Roger pradier	8R150032019	1145.0000	1259.5000
Roger pradier	8R150032046	1145.0000	1259.5000
Roger pradier	8R150032054	1145.0000	1259.5000
Roger pradier	8R150032059	1145.0000	1259.5000
Roger pradier	8R150032067	1145.0000	1259.5000
Roger pradier	8R150033000	2045.0000	2249.5000
Roger pradier	8R150033001	2045.0000	2249.5000
Roger pradier	8R150033008	2045.0000	2249.5000
Roger pradier	8R150033009	2045.0000	2249.5000
Roger pradier	8R150033019	2045.0000	2249.5000
Roger pradier	8R150033046	2045.0000	2249.5000
Roger pradier	8R150033054	2045.0000	2249.5000
Roger pradier	8R150033059	2045.0000	2249.5000
Roger pradier	8R150033067	2045.0000	2249.5000
Roger pradier	8R150034000	2045.0000	2249.5000
Roger pradier	8R150034001	2045.0000	2249.5000
Roger pradier	8R150034008	2045.0000	2249.5000
Roger pradier	8R150034009	2045.0000	2249.5000
Roger pradier	8R150034019	2045.0000	2249.5000
Roger pradier	8R150034046	2045.0000	2249.5000
Roger pradier	8R150034054	2045.0000	2249.5000
Roger pradier	8R150034059	2045.0000	2249.5000
Roger pradier	8R150034067	2045.0000	2249.5000
Roger pradier	8R151001000	645.0000	709.5000
Roger pradier	8R151001001	645.0000	709.5000
Roger pradier	8R151001008	645.0000	709.5000
Roger pradier	8R151001009	645.0000	709.5000
Roger pradier	8R151001019	645.0000	709.5000
Roger pradier	8R151001046	645.0000	709.5000
Roger pradier	8R151001054	645.0000	709.5000
Roger pradier	8R151001059	645.0000	709.5000
Roger pradier	8R151001067	645.0000	709.5000
Roger pradier	8R151001070	845.0000	929.5000
Roger pradier	8R151001072	845.0000	929.5000
Roger pradier	8R151002000	645.0000	709.5000
Roger pradier	8R151002001	645.0000	709.5000
Roger pradier	8R151002008	645.0000	709.5000
Roger pradier	8R151002009	645.0000	709.5000
Roger pradier	8R151002019	645.0000	709.5000
Roger pradier	8R151002046	645.0000	709.5000
Roger pradier	8R151002054	645.0000	709.5000
Roger pradier	8R151002059	645.0000	709.5000
Roger pradier	8R151002067	645.0000	709.5000
Roger pradier	8R151002070	845.0000	929.5000
Roger pradier	8R151002072	845.0000	929.5000
Roger pradier	8R151003000	385.0000	423.5000
Roger pradier	8R151003001	385.0000	423.5000
Roger pradier	8R151003008	385.0000	423.5000
Roger pradier	8R151003009	385.0000	423.5000
Roger pradier	8R151003019	385.0000	423.5000
Roger pradier	8R151003046	385.0000	423.5000
Roger pradier	8R151003054	385.0000	423.5000
Roger pradier	8R151003059	385.0000	423.5000
Roger pradier	8R151003067	385.0000	423.5000
Roger pradier	8R151003070	495.0000	544.5000
Roger pradier	8R151003072	495.0000	544.5000
Roger pradier	8R151004000	385.0000	423.5000
Roger pradier	8R151004001	385.0000	423.5000
Roger pradier	8R151004008	385.0000	423.5000
Roger pradier	8R151004009	385.0000	423.5000
Roger pradier	8R151004019	385.0000	423.5000
Roger pradier	8R151004046	385.0000	423.5000
Roger pradier	8R151004054	385.0000	423.5000
Roger pradier	8R151004059	385.0000	423.5000
Roger pradier	8R151004067	385.0000	423.5000
Roger pradier	8R151004070	495.0000	544.5000
Roger pradier	8R151004072	495.0000	544.5000
Roger pradier	8R151005000	645.0000	709.5000
Roger pradier	8R151005001	645.0000	709.5000
Roger pradier	8R151005008	645.0000	709.5000
Roger pradier	8R151005009	645.0000	709.5000
Roger pradier	8R151005019	645.0000	709.5000
Roger pradier	8R151005046	645.0000	709.5000
Roger pradier	8R151005054	645.0000	709.5000
Roger pradier	8R151005059	645.0000	709.5000
Roger pradier	8R151005067	645.0000	709.5000
Roger pradier	8R151005070	845.0000	929.5000
Roger pradier	8R151005072	845.0000	929.5000
Roger pradier	8R151006000	645.0000	709.5000
Roger pradier	8R151006001	645.0000	709.5000
Roger pradier	8R151006008	645.0000	709.5000
Roger pradier	8R151006009	645.0000	709.5000
Roger pradier	8R151006019	645.0000	709.5000
Roger pradier	8R151006046	645.0000	709.5000
Roger pradier	8R151006054	645.0000	709.5000
Roger pradier	8R151006059	645.0000	709.5000
Roger pradier	8R151006067	645.0000	709.5000
Roger pradier	8R151006070	845.0000	929.5000
Roger pradier	8R151006072	845.0000	929.5000
Roger pradier	8R151007000	645.0000	709.5000
Roger pradier	8R151007001	645.0000	709.5000
Roger pradier	8R151007008	645.0000	709.5000
Roger pradier	8R151007009	645.0000	709.5000
Roger pradier	8R151007019	645.0000	709.5000
Roger pradier	8R151007046	645.0000	709.5000
Roger pradier	8R151007054	645.0000	709.5000
Roger pradier	8R151007059	645.0000	709.5000
Roger pradier	8R151007067	645.0000	709.5000
Roger pradier	8R151007070	845.0000	929.5000
Roger pradier	8R151007072	845.0000	929.5000
Roger pradier	8R151008000	645.0000	709.5000
Roger pradier	8R151008001	645.0000	709.5000
Roger pradier	8R151008008	645.0000	709.5000
Roger pradier	8R151008009	645.0000	709.5000
Roger pradier	8R151008019	645.0000	709.5000
Roger pradier	8R151008046	645.0000	709.5000
Roger pradier	8R151008054	645.0000	709.5000
Roger pradier	8R151008059	645.0000	709.5000
Roger pradier	8R151008067	645.0000	709.5000
Roger pradier	8R151008070	845.0000	929.5000
Roger pradier	8R151008072	845.0000	929.5000
Roger pradier	8R151009000	645.0000	709.5000
Roger pradier	8R151009001	645.0000	709.5000
Roger pradier	8R151009008	645.0000	709.5000
Roger pradier	8R151009009	645.0000	709.5000
Roger pradier	8R151009019	645.0000	709.5000
Roger pradier	8R151009046	645.0000	709.5000
Roger pradier	8R151009054	645.0000	709.5000
Roger pradier	8R151009059	645.0000	709.5000
Roger pradier	8R151009067	645.0000	709.5000
Roger pradier	8R151009070	845.0000	929.5000
Roger pradier	8R151009072	845.0000	929.5000
Roger pradier	8R151010000	645.0000	709.5000
Roger pradier	8R151010001	645.0000	709.5000
Roger pradier	8R151010008	645.0000	709.5000
Roger pradier	8R151010009	645.0000	709.5000
Roger pradier	8R151010019	645.0000	709.5000
Roger pradier	8R151010046	645.0000	709.5000
Roger pradier	8R151010054	645.0000	709.5000
Roger pradier	8R151010059	645.0000	709.5000
Roger pradier	8R151010067	645.0000	709.5000
Roger pradier	8R151010070	845.0000	929.5000
Roger pradier	8R151010072	845.0000	929.5000
Roger pradier	8R151011000	545.0000	599.5000
Roger pradier	8R151011001	545.0000	599.5000
Roger pradier	8R151011008	545.0000	599.5000
Roger pradier	8R151011009	545.0000	599.5000
Roger pradier	8R151011019	545.0000	599.5000
Roger pradier	8R151011046	545.0000	599.5000
Roger pradier	8R151011054	545.0000	599.5000
Roger pradier	8R151011059	545.0000	599.5000
Roger pradier	8R151011067	545.0000	599.5000
Roger pradier	8R151011070	745.0000	819.5000
Roger pradier	8R151011072	745.0000	819.5000
Roger pradier	8R151012000	545.0000	599.5000
Roger pradier	8R151012001	545.0000	599.5000
Roger pradier	8R151012008	545.0000	599.5000
Roger pradier	8R151012009	545.0000	599.5000
Roger pradier	8R151012019	545.0000	599.5000
Roger pradier	8R151012046	545.0000	599.5000
Roger pradier	8R151012054	545.0000	599.5000
Roger pradier	8R151012059	545.0000	599.5000
Roger pradier	8R151012067	545.0000	599.5000
Roger pradier	8R151012070	745.0000	819.5000
Roger pradier	8R151012072	745.0000	819.5000
